stamp_sec,stamp_nanosec,x,y,yaw
20,738000000,-1.3142998640680583,-1.4999957856323756,2.6324075154757696e-05
20,772000000,-1.3088597166030824,-1.4999956691510412,2.636256876517657e-05
20,806000000,-1.3034197053135868,-1.4999955904365645,2.6430738199597335e-05
20,840000000,-1.2979797387464032,-1.4999955228426212,2.6507434962583416e-05
20,874000000,-1.2925398175414005,-1.4999954489013323,2.6579758709212485e-05
20,908000000,-1.2870999156256822,-1.4999953601856921,2.6644804030400653e-05
20,942000000,-1.281659975957549,-1.4999952064937103,2.6670751008507783e-05
20,976000000,-1.2762199986271108,-1.4999950071643042,2.6667814509558244e-05
21,10000000,-1.2707799702357963,-1.4999947803258098,2.6647596608709322e-05
21,44000000,-1.26533995734388,-1.4999946038691943,2.6654561501145594e-05
21,78000000,-1.2598999518591543,-1.4999944983573485,2.6710693580690453e-05
21,112000000,-1.2544599151940983,-1.4999944930092217,2.682582226670487e-05
21,146000000,-1.2490199305615053,-1.4999944990965324,2.6950512618460878e-05
21,180000000,-1.243579944036349,-1.499994465737823,2.7041373659451732e-05
21,214000000,-1.238139954158402,-1.4999942851544161,2.7045587183955575e-05
21,248000000,-1.2326999868999187,-1.4999940547135349,2.700685464012185e-05
21,282000000,-1.2272599890561644,-1.4999938059642006,2.69686881366719e-05
21,316000000,-1.2218199833345755,-1.499993617598786,2.6961261928682945e-05
21,350000000,-1.2163799482013717,-1.4999935800056932,2.7050416368030528e-05
21,384000000,-1.210939871126776,-1.4999935757457685,2.7169066160917e-05
21,418000000,-1.205499882225489,-1.4999935503108957,2.727270249890138e-05
21,452000000,-1.2000598201545931,-1.4999934936448998,2.735623431012169e-05
21,486000000,-1.1946197829153795,-1.499993322921754,2.7368056818304208e-05
21,520000000,-1.189179818047511,-1.4999930720232981,2.7335400447859658e-05
21,554000000,-1.183739928402049,-1.499992842025745,2.731332336918127e-05
21,588000000,-1.1783000128940453,-1.4999927250650609,2.7358665811427653e-05
21,622000000,-1.1728600584753182,-1.4999926680116167,2.74493374952862e-05
21,656000000,-1.1674200672087445,-1.4999926151638143,2.7539485979636818e-05
21,690000000,-1.1619800369256927,-1.4999925518855017,2.7623367913774343e-05
21,724000000,-1.1565399660695141,-1.4999923578787142,2.7631830727922728e-05
21,758000000,-1.1510998542166673,-1.499992133890704,2.7607206953803736e-05
21,792000000,-1.1456598316523967,-1.4999919271457183,2.760808679244166e-05
21,826000000,-1.1402197917104149,-1.4999918306426325,2.7656986378387346e-05
21,860000000,-1.1347798349593736,-1.49999175800847,2.7733194818405877e-05
21,894000000,-1.1293399224943363,-1.4999916822533719,2.7796323136770986e-05
21,928000000,-1.1239000454824535,-1.4999915999084046,2.7861914534287217e-05
21,962000000,-1.1184600246088539,-1.4999914609376228,2.788612511078908e-05
21,996000000,-1.1130199909602574,-1.4999913285679718,2.7922560650476194e-05
22,30000000,-1.1075799501408625,-1.4999911986900687,2.796315703839635e-05
22,64000000,-1.1021399573695805,-1.4999910736293627,2.8006738139264937e-05
22,98000000,-1.0966999435586904,-1.4999909509431057,2.8051251346843735e-05
22,132000000,-1.0912599313281424,-1.4999908313133068,2.810162492569623e-05
22,166000000,-1.0858198039789777,-1.4999907161366304,2.814987130320271e-05
22,200000000,-1.0803797698519308,-1.4999905994409304,2.8206163378409042e-05
22,234000000,-1.0749398205182632,-1.4999904445338978,2.824240032008286e-05
22,268000000,-1.0694998869266847,-1.499990227528167,2.822774122313288e-05
22,302000000,-1.0640600072316235,-1.4999900305080045,2.8231750379801076e-05
22,336000000,-1.0586200884044166,-1.4999899048248795,2.8276016848130626e-05
22,370000000,-1.053180158342699,-1.4999898842222095,2.8390800970410956e-05
22,404000000,-1.0477400959956702,-1.4999898216984966,2.847920694360567e-05
22,438000000,-1.0423000764133206,-1.499989721573771,2.8535885240275517e-05
22,472000000,-1.0368600067154428,-1.499989563820744,2.856028280522472e-05
22,506000000,-1.0314199275896005,-1.4999893587708606,2.854865081630916e-05
22,540000000,-1.0259799405235934,-1.4999891723437253,2.8549934890279643e-05
22,574000000,-1.0205399556533896,-1.4999890193568373,2.856920188639179e-05
22,608000000,-1.0150999413871649,-1.4999889651191824,2.865513692565656e-05
22,642000000,-1.0096599486667137,-1.4999889039954812,2.8741296188002538e-05
22,676000000,-1.004219976886415,-1.4999888362854896,2.8821299883874807e-05
22,710000000,-0.9987800129523935,-1.4999887309877498,2.8878629687008838e-05
22,744000000,-0.9933400405091156,-1.499988573614621,2.890595116049912e-05
22,778000000,-0.9879000580253153,-1.4999883738882442,2.8907960179377555e-05
22,812000000,-0.9824600592294315,-1.4999881904453096,2.89174751372146e-05
22,846000000,-0.9770200441591299,-1.4999880698099972,2.8970642286815763e-05
22,880000000,-0.9715800575456611,-1.4999879775280804,2.904497802094109e-05
22,914000000,-0.9661400221680473,-1.4999878832198517,2.910808194439856e-05
22,948000000,-0.9606999369164859,-1.4999877604763634,2.916654569743963e-05
22,982000000,-0.9552598795987419,-1.4999876038192925,2.9193293688643496e-05
23,16000000,-0.9498198898913207,-1.4999874507390354,2.9232806382749417e-05
23,50000000,-0.9443798605885962,-1.499987307628637,2.9270987410374126e-05
23,84000000,-0.9389399418419095,-1.4999871696901281,2.930884037177204e-05
23,118000000,-0.9335000671218154,-1.4999870364408674,2.934976632329547e-05
23,152000000,-0.9280600474398946,-1.4999869108680242,2.9387443870203798e-05
23,186000000,-0.9226200793404647,-1.4999867858655023,2.943128432408306e-05
23,220000000,-0.9171800486829652,-1.499986666353415,2.9474905684611654e-05
23,254000000,-0.911740011069555,-1.4999865453403487,2.9525797188570005e-05
23,288000000,-0.9062999922871576,-1.4999864230492417,2.9573908032524175e-05
23,322000000,-0.9008599726108083,-1.4999862553202308,2.9594615098927343e-05
23,356000000,-0.8954200002295287,-1.4999860971679573,2.9621813155975083e-05
23,390000000,-0.8899800359591941,-1.4999859761875745,2.967055007241213e-05
23,424000000,-0.8845400658277649,-1.499985865621936,2.9734917156723035e-05
23,458000000,-0.8791000727252902,-1.4999857068762987,2.9761899036946772e-05
23,492000000,-0.8736599632025894,-1.499985588572246,2.981672739755897e-05
23,526000000,-0.8682198437951651,-1.499985499120503,2.9893173382686128e-05
23,560000000,-0.8627798302335684,-1.4999853678810766,2.9948220234724302e-05
